date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",147
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002002,Croma,820
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002003,Ezone,833
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002005,Lotus,143
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002006,Viveks,221
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002007,Girias,462
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",535
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,272
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002014,Expression,338
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002015,Propel,615
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,E-Commerce,Direct,70002018,"Atliq e Store",979
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002009,Flipkart,310
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002010,Ebay,893
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",20
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",139
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",165
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",14
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013117,Euronics,12
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,23
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",14
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,15
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",13
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013123,Expert,10
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Italy,E-Commerce,Direct,70013126,"Atliq e Store",10
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",96
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,31
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,81
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,64
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",41
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",9
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",8
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016173,Expert,2
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",12
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",7
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",Poland,E-Commerce,Direct,70016178,"Atliq e Store",4
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",94
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Distributor,80007195,Sage,751
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",233
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms","South Korea",E-Commerce,Retailer,90007197,Amazon,63
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",89
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022073,Control,43
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022075,BestBuy,141
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",38
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022078,Costco,192
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022079,walmart,210
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,E-Commerce,Direct,70022085,"Atliq e Store",104
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022074,Flipkart,85
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022081,Amazon,342
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022082,Amazon,189
"2017-09-01 00:00:00","P & A",Mouse,A2118150105,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022083,Ebay,198
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",318
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",186
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008166,Sound,273
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,169
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Australia,E-Commerce,Direct,70008170,"Atliq e Store",85
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Brazil,E-Commerce,Retailer,90027207,Amazon,67
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",22
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",49
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",41
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023026,Relief,33
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023027,Costco,5
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023029,Staples,52
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,E-Commerce,Retailer,90023023,Amazon,49
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Canada,E-Commerce,Retailer,90023030,Amazon,40
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",China,"Brick & Mortar",Distributor,80001019,Neptune,65
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",China,E-Commerce,Retailer,90001021,Taobao,31
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",78
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",60
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011186,Elite,68
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011187,"Chip 7",80
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011189,UniEuro,90
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011190,"Media Markt",54
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011191,Sorefoz,52
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",France,E-Commerce,Direct,70011194,"Atliq e Store",105
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",376
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",1067
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002002,Croma,991
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002003,Ezone,887
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002005,Lotus,409
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002006,Viveks,685
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002007,Girias,776
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",190
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,613
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002014,Expression,120
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002015,Propel,958
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,E-Commerce,Direct,70002018,"Atliq e Store",334
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002009,Flipkart,696
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002010,Ebay,387
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",31
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",145
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",101
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",24
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013117,Euronics,6
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,9
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",7
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,7
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",21
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013123,Expert,19
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Italy,E-Commerce,Direct,70013126,"Atliq e Store",14
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",54
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,51
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,98
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,42
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",66
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",8
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",3
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016173,Expert,11
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",2
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",3
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",Poland,E-Commerce,Direct,70016178,"Atliq e Store",8
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",167
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Distributor,80007195,Sage,532
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",192
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms","South Korea",E-Commerce,Retailer,90007197,Amazon,49
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",72
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022073,Control,113
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022075,BestBuy,155
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",126
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022078,Costco,30
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022079,walmart,79
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,E-Commerce,Direct,70022085,"Atliq e Store",50
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022074,Flipkart,76
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022081,Amazon,216
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022082,Amazon,69
"2017-09-01 00:00:00","P & A",Mouse,A2118150106,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022083,Ebay,32
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",297
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",176
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Australia,"Brick & Mortar",Retailer,90008166,Sound,201
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,93
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Australia,E-Commerce,Direct,70008170,"Atliq e Store",277
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Brazil,E-Commerce,Retailer,90027207,Amazon,54
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",40
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",6
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",36
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,"Brick & Mortar",Retailer,90023026,Relief,8
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,"Brick & Mortar",Retailer,90023027,Costco,39
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,"Brick & Mortar",Retailer,90023029,Staples,32
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,E-Commerce,Retailer,90023023,Amazon,38
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Canada,E-Commerce,Retailer,90023030,Amazon,11
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",China,"Brick & Mortar",Distributor,80001019,Neptune,20
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",China,E-Commerce,Retailer,90001021,Taobao,12
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",98
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",33
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Retailer,90011186,Elite,80
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Retailer,90011187,"Chip 7",93
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Retailer,90011189,UniEuro,39
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Retailer,90011190,"Media Markt",73
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,"Brick & Mortar",Retailer,90011191,Sorefoz,99
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",France,E-Commerce,Direct,70011194,"Atliq e Store",71
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",646
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",896
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002002,Croma,542
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002003,Ezone,868
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002005,Lotus,586
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002006,Viveks,990
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002007,Girias,380
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",376
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,778
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002014,Expression,1101
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,"Brick & Mortar",Retailer,90002015,Propel,744
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,E-Commerce,Direct,70002018,"Atliq e Store",481
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,E-Commerce,Retailer,90002009,Flipkart,479
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",India,E-Commerce,Retailer,90002010,Ebay,432
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",47
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",23
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",163
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",10
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Retailer,90013117,Euronics,10
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,12
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",22
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,20
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",9
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,"Brick & Mortar",Retailer,90013123,Expert,13
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Italy,E-Commerce,Direct,70013126,"Atliq e Store",7
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",44
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,152
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,317
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,19
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",59
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",9
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",3
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Poland,"Brick & Mortar",Retailer,90016173,Expert,2
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",3
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",5
"2017-09-01 00:00:00","P & A",Mouse,A2218150201,"AQ Master wireless x1 Ms",Poland,E-Commerce,Direct,70016178,"Atliq e Store",2
