date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,sold_quantity
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",24
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013117,Euronics,25
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,17
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",23
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,12
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",11
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013123,Expert,24
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Italy,E-Commerce,Direct,70013126,"Atliq e Store",12
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",10
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,262
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,128
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,40
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",11
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",4
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",7
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016173,Expert,7
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",3
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",9
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",Poland,E-Commerce,Direct,70016178,"Atliq e Store",7
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",259
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Distributor,80007195,Sage,389
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",356
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms","South Korea",E-Commerce,Retailer,90007197,Amazon,298
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",197
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022073,Control,145
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022075,BestBuy,153
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",200
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022078,Costco,211
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022079,walmart,155
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,E-Commerce,Direct,70022085,"Atliq e Store",141
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022074,Flipkart,228
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022081,Amazon,56
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022082,Amazon,53
"2017-09-01 00:00:00","P & A",Mouse,A2118150101,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022083,Ebay,38
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",34
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",147
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008166,Sound,74
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,27
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Australia,E-Commerce,Direct,70008170,"Atliq e Store",51
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Brazil,E-Commerce,Retailer,90027207,Amazon,75
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",29
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",33
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",40
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023026,Relief,37
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023027,Costco,13
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023029,Staples,24
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,E-Commerce,Retailer,90023023,Amazon,17
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Canada,E-Commerce,Retailer,90023030,Amazon,39
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",China,"Brick & Mortar",Distributor,80001019,Neptune,113
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",China,E-Commerce,Retailer,90001021,Taobao,20
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",47
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",46
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011186,Elite,50
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011187,"Chip 7",94
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011189,UniEuro,19
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011190,"Media Markt",17
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011191,Sorefoz,86
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",France,E-Commerce,Direct,70011194,"Atliq e Store",24
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012033,Digimarket,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012034,Otto,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012035,Notebillig,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012037,Saturn,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012038,Expert,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012039,"Currys (Dixons Carphone)",0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,E-Commerce,Direct,70012043,"Atliq e Store",0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Germany,E-Commerce,Retailer,90012041,Amazon,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",431
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",72
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002002,Croma,274
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002003,Ezone,192
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002005,Lotus,450
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002006,Viveks,113
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002007,Girias,577
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",153
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,473
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002014,Expression,546
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002015,Propel,413
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,E-Commerce,Direct,70002018,"Atliq e Store",233
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002009,Flipkart,743
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002010,Ebay,334
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",68
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",33
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",29
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",20
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013117,Euronics,21
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,7
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",4
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,7
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",17
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013123,Expert,15
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Italy,E-Commerce,Direct,70013126,"Atliq e Store",6
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",21
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,164
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,313
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,14
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",56
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",4
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",10
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016173,Expert,8
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",8
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",5
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",Poland,E-Commerce,Direct,70016178,"Atliq e Store",6
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",234
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms","South Korea","Brick & Mortar",Distributor,80007195,Sage,609
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",261
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms","South Korea",E-Commerce,Retailer,90007197,Amazon,263
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",188
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022073,Control,244
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022075,BestBuy,180
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",163
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022078,Costco,73
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,"Brick & Mortar",Retailer,90022079,walmart,241
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,E-Commerce,Direct,70022085,"Atliq e Store",125
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022074,Flipkart,243
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022081,Amazon,211
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022082,Amazon,192
"2017-09-01 00:00:00","P & A",Mouse,A2118150102,"AQ Master wired x1 Ms",USA,E-Commerce,Retailer,90022083,Ebay,216
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",66
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",102
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008166,Sound,114
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,42
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Australia,E-Commerce,Direct,70008170,"Atliq e Store",42
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Brazil,E-Commerce,Retailer,90027207,Amazon,84
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",35
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",4
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",9
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023026,Relief,40
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023027,Costco,19
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,"Brick & Mortar",Retailer,90023029,Staples,9
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,E-Commerce,Retailer,90023023,Amazon,18
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Canada,E-Commerce,Retailer,90023030,Amazon,39
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",China,"Brick & Mortar",Distributor,80001019,Neptune,76
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",China,E-Commerce,Retailer,90001021,Taobao,20
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",25
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",109
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011186,Elite,22
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011187,"Chip 7",15
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011189,UniEuro,28
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011190,"Media Markt",48
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,"Brick & Mortar",Retailer,90011191,Sorefoz,41
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",France,E-Commerce,Direct,70011194,"Atliq e Store",37
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Direct,70012042,"AltiQ Exclusive",0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012033,Digimarket,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012034,Otto,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012035,Notebillig,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012037,Saturn,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012038,Expert,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,"Brick & Mortar",Retailer,90012039,"Currys (Dixons Carphone)",0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,E-Commerce,Direct,70012043,"Atliq e Store",0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Germany,E-Commerce,Retailer,90012041,Amazon,0
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",197
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",490
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002002,Croma,490
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002003,Ezone,559
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002005,Lotus,311
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002006,Viveks,559
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002007,Girias,592
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",444
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,466
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002014,Expression,234
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,"Brick & Mortar",Retailer,90002015,Propel,287
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,E-Commerce,Direct,70002018,"Atliq e Store",251
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002009,Flipkart,425
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",India,E-Commerce,Retailer,90002010,Ebay,268
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",67
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",169
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",178
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",26
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,21
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",23
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,22
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",19
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,"Brick & Mortar",Retailer,90013123,Expert,3
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Italy,E-Commerce,Direct,70013126,"Atliq e Store",19
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",19
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,115
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,66
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,58
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",28
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",9
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",8
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016173,Expert,3
"2017-09-01 00:00:00","P & A",Mouse,A2118150103,"AQ Master wired x1 Ms",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",6
